id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
121_Celastraceae_pos_sirius_red_122	C4H7BN3O	[M + H]+	C4H7BN3O	Alkaloids	0.6007516980171204	Small peptides	0.369817852973938	Aminoacids	0.34367918968200684	Pyrazoles	0.5461134910583496			Pyrazoles	0.5461134910583496	Azoles	0.8500626683235168	Organoheterocyclic compounds	0.9811277389526367	Organic compounds; Organoheterocyclic compounds; Pyrazoles; Organonitrogen compounds; Azoles; Organometallic compounds; Boronic acid derivatives; Organometalloid compounds; Organic salts; Organic metalloid salts; Organic metal salts; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
369_Celastraceae_pos_sirius_red_370	C11H16	[M + H]+	C11H16	Terpenoids	0.9984205961227417	Monoterpenoids	0.8540872931480408	Fenchane monoterpenoids	0.28447094559669495	Prenol lipids	0.6555714011192322					Prenol lipids	0.6555714011192322	Lipids and lipid-like molecules	0.5637043118476868	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Hydrocarbons; Olefins; Cyclic olefins; Polycyclic hydrocarbons; Unsaturated hydrocarbons; Unsaturated aliphatic hydrocarbons; Branched unsaturated hydrocarbons; Chemical entities
450_Celastraceae_pos_sirius_red_452	C8H10O3	[M + H]+	C8H10O3	Polyketides	0.9292661547660828	Phloroglucinols	0.3411710262298584	Benzoquinones	0.20020046830177307	Ketones	0.727647066116333	Ketones	0.727647066116333	Carbonyl compounds	0.8570685982704163	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Ketones; Ethers; Organic acids and derivatives; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
122_Celastraceae_pos_sirius_red_123	C4H7BN3O	[M + H]+	C4H7BN3O	Alkaloids	0.765343189239502	Pseudoalkaloids	0.5232990980148315	Aminoacids	0.5266922116279602	Azoles	0.8628726601600647					Azoles	0.8628726601600647	Organoheterocyclic compounds	0.9755352139472961	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Azoles; Organometallic compounds; Organometalloid compounds; Organic salts; Organic metalloid salts; Organic metal salts; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
625_Celastraceae_pos_sirius_red_627	C9H10O3	[M + H]+	C9H10O3	Shikimates and Phenylpropanoids	0.5907077789306641	Meroterpenoids	0.26431387662887573	Cinnamic acids and derivatives	0.34893354773521423	Aryl alkyl ketones	0.5270147919654846	Ketones	0.3291912078857422	Carbonyl compounds	0.3401808738708496	Organooxygen compounds	0.999998927116394	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Phenols; Ethers; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Aryl alkyl ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities
714_Celastraceae_pos_sirius_red_717	C9H16O3	[M + H]+	C9H16O3	Fatty acids	0.5150576233863831	Fatty Acids and Conjugates	0.5055695176124573	Hydroxy fatty acids	0.6357695460319519	Carboxylic acid esters	0.25051987171173096	Carboxylic acid esters	0.25051987171173096	Carboxylic acid derivatives	0.26945966482162476	Carboxylic acids and derivatives	0.906126856803894	Organic acids and derivatives	0.9729542136192322	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
714_Celastraceae_pos_sirius_red_717	C9H18O4	[M - H2O + H]+	C9H16O3	Fatty acids	0.5150576233863831	Fatty Acids and Conjugates	0.5055695176124573	Hydroxy fatty acids	0.6357695460319519	Medium-chain hydroxy acids and derivatives	0.7956485152244568			Medium-chain hydroxy acids and derivatives	0.7956485152244568	Hydroxy acids and derivatives	0.8247676491737366	Organic acids and derivatives	0.9729542136192322	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Medium-chain hydroxy acids and derivatives; Organooxygen compounds; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Secondary alcohols; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
44_Celastraceae_pos_sirius_red_45	C5H7N3	[M + H]+	C5H7N3	Alkaloids	0.9702363014221191	Pseudoalkaloids	0.2997329831123352	Imidazole alkaloids	0.2298334687948227	Diazines	0.5361658334732056					Diazines	0.5361658334732056	Organoheterocyclic compounds	0.9998096823692322	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Diazines; Amines; Primary amines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities
370_Celastraceae_pos_sirius_red_371	C11H16	[M + H]+	C11H16	Terpenoids	0.9976781010627747	Sesquiterpenoids	0.7511982917785645	Pinane monoterpenoids	0.21398158371448517	Prenol lipids	0.5984494090080261					Prenol lipids	0.5984494090080261	Lipids and lipid-like molecules	0.5135544538497925	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Hydrocarbons; Olefins; Cyclic olefins; Polycyclic hydrocarbons; Unsaturated hydrocarbons; Unsaturated aliphatic hydrocarbons; Branched unsaturated hydrocarbons; Chemical entities
123_Celastraceae_pos_sirius_red_124	C4H7BN3O	[M + H]+	C4H7BN3O	Alkaloids	0.5888658165931702	Pseudoalkaloids	0.37536197900772095	Aminoacids	0.3594277501106262	Azoles	0.5059440732002258					Azoles	0.5059440732002258	Organoheterocyclic compounds	0.9574074745178223	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Organometallic compounds; Boronic acid derivatives; Organometalloid compounds; Organoboron compounds; Organic salts; Organic oxides; Organic metalloid salts; Organic metal salts; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Alkylboranes; Alkylhaloboranes; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
626_Celastraceae_pos_sirius_red_628	C7H14NO	[M + K]+	C7H14NO	Fatty acids	0.6911821365356445	Fatty acyls	0.5899733304977417	Fatty aldehydes	0.26467105746269226	Amines	0.9607675075531006			Amines	0.9607675075531006	Organonitrogen compounds	0.9999386072158813	Organic nitrogen compounds	0.999977707862854	Organic compounds; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
45_Celastraceae_pos_sirius_red_46	CH3FN2O3	[M + H]+	CH3FN2O3	Amino acids and Peptides	0.6098092794418335	Small peptides	0.5975854992866516	Aminoacids	0.5502656102180481	Organic nitro compounds	0.8482199907302856			Organic nitro compounds	0.8482199907302856	Allyl-type 1,3-dipolar organic compounds	0.7886775135993958	Organic 1,3-dipolar compounds	0.2916191518306732	Organic compounds; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Carbonyl compounds; Alkyl halides; Allyl-type 1,3-dipolar organic compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
124_Celastraceae_pos_sirius_red_125	C6H9N3	[M + H]+	C6H9N3	Alkaloids	0.9781140089035034	Histidine alkaloids	0.7174327969551086	Imidazole alkaloids	0.694733738899231	N-substituted imidazoles	0.5404822826385498	Substituted imidazoles	0.5306858420372009	Imidazoles	0.9799640774726868	Azoles	0.9977693557739258	Organoheterocyclic compounds	0.99631267786026	Organic compounds; Organoheterocyclic compounds; Imidazoles; Organonitrogen compounds; Azoles; Substituted imidazoles; N-substituted imidazoles; Amines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities
282_Celastraceae_pos_sirius_red_283	C8H14O2	[M + H]+	C8H14O2	Fatty acids	0.9285609722137451	Fatty Acids and Conjugates	0.916486382484436	Hydroxy fatty acids	0.9516876339912415	Delta valerolactones	0.002680916804820299			Delta valerolactones	0.002680916804820299	Lactones	0.005145229399204254	Organoheterocyclic compounds	0.15987709164619446	Organic compounds; Organoheterocyclic compounds; Lactones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Delta valerolactones; Gamma butyrolactones; Carbonyl compounds; Tetrahydrofurans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
282_Celastraceae_pos_sirius_red_283	C8H16O3	[M - H2O + H]+	C8H14O2	Fatty acids	0.9285609722137451	Fatty Acids and Conjugates	0.916486382484436	Hydroxy fatty acids	0.9516876339912415	Medium-chain hydroxy acids and derivatives	0.9526692628860474			Medium-chain hydroxy acids and derivatives	0.9526692628860474	Hydroxy acids and derivatives	0.9312766194343567	Organic acids and derivatives	0.9988654851913452	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Medium-chain hydroxy acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Hydroxy fatty acids; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
451_Celastraceae_pos_sirius_red_453	C8H10O3	[M + H]+	C8H10O3	Shikimates and Phenylpropanoids	0.8638688325881958	Phenolic acids (C6-C1)	0.4585503935813904	Simple phenolic acids	0.44830605387687683	Methoxyphenols	0.9814872741699219			Methoxyphenols	0.9814872741699219	Phenols	0.9712042808532715	Benzenoids	0.9998464584350586	Organic compounds; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Organooxygen compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Dimethoxybenzenes; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Phenoxy compounds; Chemical entities
213_Celastraceae_pos_sirius_red_214	C9H16O3	[M - H4O2 + H]+	C9H12O	Fatty acids	0.6929976940155029	Fatty Acids and Conjugates	0.3391626179218292	Lactones	0.364315390586853	Delta valerolactones	0.5190330147743225			Delta valerolactones	0.5190330147743225	Lactones	0.7965394854545593	Organoheterocyclic compounds	0.41324177384376526	Organic compounds; Lactones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Delta valerolactones; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
213_Celastraceae_pos_sirius_red_214	C9H14O2	[M - H2O + H]+	C9H12O	Fatty acids	0.6929976940155029	Fatty Acids and Conjugates	0.3391626179218292	Lactones	0.364315390586853	Carboxylic acid esters	0.9262029528617859	Carboxylic acid esters	0.9262029528617859	Carboxylic acid derivatives	0.9153114557266235	Carboxylic acids and derivatives	0.9857534170150757	Organic acids and derivatives	0.9879204034805298	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
213_Celastraceae_pos_sirius_red_214	C9H12O	[M + H]+	C9H12O	Fatty acids	0.6929976940155029	Fatty Acids and Conjugates	0.3391626179218292	Lactones	0.364315390586853	1-hydroxy-2-unsubstituted benzenoids	3.0564231110474793E-6			1-hydroxy-2-unsubstituted benzenoids	3.0564231110474793E-6	Phenols	7.88723900768673E-6	Benzenoids	4.292569647077471E-4	Organic compounds; Ketones; Phenols; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
373_Celastraceae_pos_sirius_red_374	C11H16	[M + H]+	C11H16	Terpenoids	0.9935311675071716	Monoterpenoids	0.7954484820365906	Pinane monoterpenoids	0.2986319363117218	Polycyclic hydrocarbons	0.9330553412437439					Polycyclic hydrocarbons	0.9330553412437439	Hydrocarbons	1.0	Organic compounds; Hydrocarbons; Olefins; Cyclic olefins; Polycyclic hydrocarbons; Unsaturated hydrocarbons; Unsaturated aliphatic hydrocarbons; Branched unsaturated hydrocarbons; Chemical entities
715_Celastraceae_pos_sirius_red_718	C9H16O3	[M + H]+	C9H16O3	Fatty acids	0.6218611001968384	Fatty Acids and Conjugates	0.6154569387435913	Hydroxy fatty acids	0.688809871673584	Carboxylic acid esters	0.06312623620033264	Carboxylic acid esters	0.06312623620033264	Carboxylic acid derivatives	0.09952135384082794	Carboxylic acids and derivatives	0.9491867423057556	Organic acids and derivatives	0.9954915642738342	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
715_Celastraceae_pos_sirius_red_718	C9H18O4	[M - H2O + H]+	C9H16O3	Fatty acids	0.6218611001968384	Fatty Acids and Conjugates	0.6154569387435913	Hydroxy fatty acids	0.688809871673584	Fatty alcohols	0.5479553937911987			Fatty alcohols	0.5479553937911987	Fatty Acyls	0.952510416507721	Lipids and lipid-like molecules	0.9760165214538574	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Medium-chain hydroxy acids and derivatives; Organooxygen compounds; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Fatty alcohols; Secondary alcohols; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
46_Celastraceae_pos_sirius_red_47	C6H10N2	[M + H]+	C6H10N2	Alkaloids	0.9751087427139282	Lysine alkaloids	0.5673205256462097	Piperidine alkaloids	0.2536619007587433	Diazines	0.5864992737770081					Diazines	0.5864992737770081	Organoheterocyclic compounds	0.9954719543457031	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Nitriles; Diazines; Amines; Tertiary amines; Azacyclic compounds; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities
374_Celastraceae_pos_sirius_red_375	C11H16	[M + H]+	C11H16	Terpenoids	0.9991139769554138	Monoterpenoids	0.7775853872299194	Fenchane monoterpenoids	0.27985382080078125	Prenol lipids	0.6574310064315796					Prenol lipids	0.6574310064315796	Lipids and lipid-like molecules	0.5829622149467468	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Hydrocarbons; Olefins; Cyclic olefins; Polycyclic hydrocarbons; Unsaturated hydrocarbons; Unsaturated aliphatic hydrocarbons; Branched unsaturated hydrocarbons; Chemical entities
627_Celastraceae_pos_sirius_red_629	C7H12N4O2	[M - H2O + H]+	C7H10N4O	Alkaloids	0.9954220652580261	Pseudoalkaloids	0.5119199156761169	Pyrazine and Piperazine alkaloids	0.35318320989608765	Azoles	0.6287811398506165					Azoles	0.6287811398506165	Organoheterocyclic compounds	0.9998168349266052	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
627_Celastraceae_pos_sirius_red_629	C7H10N4O	[M + H]+	C7H10N4O	Alkaloids	0.9954220652580261	Pseudoalkaloids	0.5119199156761169	Pyrazine and Piperazine alkaloids	0.35318320989608765	Triazolopyrimidines	0.885752260684967					Triazolopyrimidines	0.885752260684967	Organoheterocyclic compounds	0.9998168349266052	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Diazines; Triazolopyrimidines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
283_Celastraceae_pos_sirius_red_284	C8H14O2	[M + H]+	C8H14O2	Fatty acids	0.9090657830238342	Fatty esters	0.3974136412143707	Lactones	0.27639278769493103	Ketones	0.6151288151741028	Ketones	0.6151288151741028	Carbonyl compounds	0.9968892931938171	Organooxygen compounds	0.9999996423721313	Organic oxygen compounds	1.0	Organic compounds; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
127_Celastraceae_pos_sirius_red_128	C7H8O2	[M + H]+	C7H8O2	Polyketides	0.4220253527164459	Aromatic polyketides	0.39819392561912537	Simple cyclic polyketides	0.39764201641082764	Cyclic ketones	0.7666184902191162	Ketones	0.7990893125534058	Carbonyl compounds	0.9989200830459595	Organooxygen compounds	0.9999996423721313	Organic oxygen compounds	1.0	Organic compounds; Ketones; Aldehydes; Organooxygen compounds; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
452_Celastraceae_pos_sirius_red_454	C9H14O2	[M + H]+	C9H14O2	Fatty acids	0.6125567555427551	Apocarotenoids	0.6839583516120911	Simple cyclic polyketides	0.34906765818595886	Medium-chain aldehydes	0.6782203316688538	Aldehydes	0.3232581913471222	Carbonyl compounds	0.999553382396698	Organooxygen compounds	0.9999997615814209	Organic oxygen compounds	1.0	Organic compounds; Ketones; 1,3-dicarbonyl compounds; Organooxygen compounds; Carbonyl compounds; Medium-chain aldehydes; Cyclic ketones; Beta-diketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
215_Celastraceae_pos_sirius_red_216	C9H12O	[M + H]+	C9H12O	Polyketides	0.466813862323761	Aromatic polyketides	0.7233589291572571	Catechols with side chains	0.8115339279174805	1-hydroxy-2-unsubstituted benzenoids	0.7461456656455994			1-hydroxy-2-unsubstituted benzenoids	0.7461456656455994	Phenols	0.8377006649971008	Benzenoids	0.9676125645637512	Organic compounds; Phenols; Organooxygen compounds; Benzene and substituted derivatives; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities
47_Celastraceae_pos_sirius_red_48	C5H4O3	[M + H]+	C5H4O3	Polyketides	0.8024751543998718	Cyclic polyketides	0.9294421672821045	Furans	0.9569196105003357	Furans	0.9369435906410217					Furans	0.9369435906410217	Organoheterocyclic compounds	0.9999322891235352	Organic compounds; Organoheterocyclic compounds; Furans; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
375_Celastraceae_pos_sirius_red_376	C11H16	[M + H]+	C11H16	Terpenoids	0.9975466132164001	Sesquiterpenoids	0.7703778147697449	Pinane monoterpenoids	0.19776934385299683	Prenol lipids	0.6144756078720093					Prenol lipids	0.6144756078720093	Lipids and lipid-like molecules	0.4499615430831909	Organic compounds; Prenol lipids; Hydrocarbons; Olefins; Cyclic olefins; Polycyclic hydrocarbons; Unsaturated hydrocarbons; Unsaturated aliphatic hydrocarbons; Branched unsaturated hydrocarbons; Chemical entities
716_Celastraceae_pos_sirius_red_719	C9H16O3	[M + H]+	C9H16O3	Fatty acids	0.7802354097366333	Fatty Acids and Conjugates	0.8189645409584045	Hydroxy fatty acids	0.825880765914917	Oxanes	0.030145559459924698					Oxanes	0.030145559459924698	Organoheterocyclic compounds	0.09673616290092468	Organic compounds; Organoheterocyclic compounds; Lactones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Oxanes; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
716_Celastraceae_pos_sirius_red_719	C9H18O4	[M - H2O + H]+	C9H16O3	Fatty acids	0.7802354097366333	Fatty Acids and Conjugates	0.8189645409584045	Hydroxy fatty acids	0.825880765914917	Medium-chain hydroxy acids and derivatives	0.8606675267219543			Medium-chain hydroxy acids and derivatives	0.8606675267219543	Hydroxy acids and derivatives	0.8825342655181885	Organic acids and derivatives	0.9860695600509644	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Medium-chain hydroxy acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
284_Celastraceae_pos_sirius_red_285	C8H14O2	[M + H]+	C8H14O2	Fatty acids	0.9818238615989685	Fatty Acids and Conjugates	0.7669677138328552	Unsaturated fatty acids	0.48430460691452026	Medium-chain fatty acids	0.7286403775215149	Medium-chain fatty acids	0.7286403775215149	Fatty acids and conjugates	0.6705673336982727	Fatty Acyls	0.6567217707633972	Lipids and lipid-like molecules	0.7880523204803467	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
48_Celastraceae_pos_sirius_red_49	C6H8O2	[M + H]+	C6H8O2	Fatty acids	0.9388663172721863	Fatty Acids and Conjugates	0.8245755434036255	Unsaturated fatty acids	0.923818051815033	Straight chain fatty acids	0.7231907844543457	Straight chain fatty acids	0.7231907844543457	Fatty acids and conjugates	0.8392016291618347	Fatty Acyls	0.5544110536575317	Lipids and lipid-like molecules	0.521524965763092	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
376_Celastraceae_pos_sirius_red_377	C11H16	[M + H]+	C11H16	Terpenoids	0.9991355538368225	Monoterpenoids	0.8983931541442871	Fenchane monoterpenoids	0.3489952087402344	Prenol lipids	0.7269450426101685					Prenol lipids	0.7269450426101685	Lipids and lipid-like molecules	0.7042268514633179	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Hydrocarbons; Olefins; Cyclic olefins; Polycyclic hydrocarbons; Unsaturated hydrocarbons; Unsaturated aliphatic hydrocarbons; Branched unsaturated hydrocarbons; Chemical entities
128_Celastraceae_pos_sirius_red_129	C6H10N2O2	[M - H2O + H]+	C6H8N2O	Amino acids and Peptides	0.85605388879776	Small peptides	0.8350667357444763	Aminoacids	0.7645214200019836	Alpha amino acids and derivatives	0.7720819711685181	Amino acids and derivatives	0.6583591103553772	Amino acids, peptides, and analogues	0.6661105155944824	Carboxylic acids and derivatives	0.953784704208374	Organic acids and derivatives	0.9666983485221863	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Hydrazones; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Hydropyrimidines; Hydropyrimidine carboxylic acids and derivatives; N-alkylated hydrazones; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
128_Celastraceae_pos_sirius_red_129	C6H8N2O	[M + H]+	C6H8N2O	Amino acids and Peptides	0.85605388879776	Small peptides	0.8350667357444763	Aminoacids	0.7645214200019836	Pyrazines	0.004193947184830904			Pyrazines	0.004193947184830904	Diazines	0.21635013818740845	Organoheterocyclic compounds	0.9006458520889282	Organic compounds; Organoheterocyclic compounds; Pyrazines; Ketones; Organonitrogen compounds; Organooxygen compounds; Diazines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
628_Celastraceae_pos_sirius_red_630	C10H14O2	[M + H]+	C10H14O2	Terpenoids	0.9780649542808533	Monoterpenoids	0.9375628232955933	Fenchane monoterpenoids	0.41458314657211304	Adamantanones	0.5590967535972595	Ketones	0.89971923828125	Carbonyl compounds	0.997921884059906	Organooxygen compounds	0.9999995231628418	Organic oxygen compounds	1.0	Organic compounds; Ketones; Adamantanones; Prenol lipids; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Monoterpenoids; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
49_Celastraceae_pos_sirius_red_50	C7H12O	[M + H]+	C7H12O	Fatty acids	0.6928489804267883	Fatty acyls	0.5891535878181458	Fatty aldehydes	0.17048272490501404	Carbonyl compounds	0.719253420829773			Carbonyl compounds	0.719253420829773	Organooxygen compounds	0.9999760389328003	Organic oxygen compounds	0.9999996423721313	Organic compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
129_Celastraceae_pos_sirius_red_130	C5H8N4	[M + H]+	C5H8N4	Alkaloids	0.9731625914573669	Pseudoalkaloids	0.527203381061554	pteridine alkaloids	0.39456039667129517	Azoles	0.5037115812301636					Azoles	0.5037115812301636	Organoheterocyclic compounds	0.9593633413314819	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Azoles; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities
